Date,nifty_50,fd,gold,govt_bond,mf
2018-02-01,10651.982879375682,100.56051074633842,3076.06016131569,100.35857889556299,93.49944750013753
2018-02-02,11144.23394333918,100.54051892780028,3118.7218127273673,100.3375529423898,92.72864779193247
2018-02-03,11026.996575692772,100.68369706765527,3117.221615777043,100.27418365671836,93.07204214939483
2018-02-04,10672.238566341794,100.74443063249251,3107.4941070867612,100.30184547776655,93.03790762937112
2018-02-05,10638.541446188394,100.80082363704548,3073.3831787510667,100.39058791896724,94.52587796461619
2018-02-06,10470.240285649568,100.77113282855996,3120.2653719657915,100.20125463977124,95.0465780798951
2018-02-07,10461.649116215522,100.79909889572711,3111.4962268499266,100.07769807798799,93.2919038215942
2018-02-08,10303.368332926642,100.77769954401221,3165.3184276962565,100.18780906751266,93.18492897640836
2018-02-09,10319.989876591124,100.63353100678977,3200.0918916063642,100.30502195596411,92.71618823706594
2018-02-10,10441.736209374454,100.65631916778727,3170.3135434392802,100.35750504979083,93.45850434462552
2018-02-11,10370.150011109765,100.68876226805311,3176.754018040508,100.54232741016132,94.68177108506144
2018-02-12,10429.715693153452,100.69465528116196,3174.6316169096076,100.477645512763,94.34977827276182
2018-02-13,10262.31493064681,100.6187099654858,3190.9774973679296,100.46472284173012,93.23183411493389
2018-02-14,10058.536701365441,100.57814778606163,3182.7216226579108,100.49713264396588,92.8050584676495
2018-02-15,10413.570980674564,100.60731527770552,3172.524159382651,100.47245980869876,94.5406366861841
2018-02-16,10343.573030547372,100.623182472273,3141.815296277538,100.44767613659337,93.96326416448348
2018-02-17,10088.427699320178,100.62124173669271,3092.392391352471,100.47053231404846,97.05473457118953
2018-02-18,10156.7576184213,100.60323730263784,3131.751128587691,100.46066759033779,95.48464548508743
2018-02-19,10092.947605146965,100.66039801957444,3152.447428607705,100.28990871552277,96.891918796446
2018-02-20,10093.839371347542,100.71996142122869,3121.8450530971027,100.37789329724234,96.14030318985652
2018-02-21,9995.46835667377,100.7454102882614,3101.0467079030736,100.36882726995312,97.31212432560916
2018-02-22,10079.468936357032,100.67725848832538,3133.6696453937893,100.38825205450685,97.91229567451926
2018-02-23,10330.306992171441,100.65498359937175,3139.140472211991,100.37044430107389,97.15992405397287
2018-02-24,10503.063213186484,100.75744950058353,3195.234399948626,100.3726002700019,98.30393961770014
2018-02-25,10410.443205164273,100.66418349470888,3210.032360150034,100.43359321611891,99.58307731347573
2018-02-26,10490.86318333836,100.70410266898634,3174.7726867009374,100.50034975934916,101.04198480296381
2018-02-27,10597.60341440416,100.68993653771453,3156.0667792547456,100.55211674137793,101.29265515107565
2018-02-28,10684.143790222926,100.76584591106334,3225.201016287581,100.4802671671509,100.53439273225237
2018-03-01,10861.127984302908,100.73782993750152,3187.7660675551874,100.52781620441449,100.87669999644312
2018-03-02,10646.657945036333,100.75635051462608,3178.3847617890997,100.58746921120573,100.14498043482348
2018-03-03,11172.743063978298,100.77164924882662,3186.772001313453,100.61815325623151,101.43881564511564
2018-03-04,11059.069005432093,100.78538371600023,3195.8656933317834,100.43877260114344,99.65925524172032
2018-03-05,11066.039648129992,100.74422198988165,3207.0554383271246,100.3981932659217,98.52380396975995
2018-03-06,10702.41242883304,100.76671917508575,3213.4221766061423,100.3589635094747,99.80680107150948
2018-03-07,10312.090491446414,100.66184667784565,3218.6766575712504,100.3243867651571,99.55162180837561
2018-03-08,10407.312796650654,100.61977455700483,3157.74837652385,100.39289355490949,100.46560659407217
2018-03-09,10339.33290299415,100.55374472928973,3169.7996651820345,100.47176556958664,101.57757297277394
2018-03-10,10214.931434040263,100.5271929007482,3179.2119063691125,100.49631051580808,101.93003826071751
2018-03-11,9954.792756924722,100.52202863317822,3206.482979475805,100.57808868706861,101.56743353954863
2018-03-12,9923.464449910205,100.5788149185467,3194.771696890385,100.70027726727709,101.84095712531224
2018-03-13,9842.313210349586,100.5820115994495,3208.209933150552,100.50257141882392,103.30086233298016
2018-03-14,10034.17799690047,100.52135521823004,3220.7139066712703,100.40310253084724,104.04673428594947
2018-03-15,10222.442995190551,100.4697736751607,3201.153369952833,100.28983936960445,102.33007075915096
2018-03-16,10295.392767259953,100.37580356069739,3193.0830947760596,100.21074960492219,102.7097440358121
2018-03-17,10476.397856517093,100.3031927469586,3182.4859371498474,100.38472789539976,102.11485979903313
2018-03-18,10248.03363166697,100.34817390574875,3182.6228066976805,100.57170793478453,102.51577164914124
2018-03-19,10209.48895447039,100.35987086007538,3219.1016289063596,100.66681295526463,103.28553469270095
2018-03-20,10366.961206836657,100.28129620651346,3176.327281928386,100.65346668585718,103.37041823502034
2018-03-21,10941.429491638208,100.24905417094969,3176.9805697415054,100.5646926230505,103.14196331301596
2018-03-22,11029.761618142677,100.33247370087145,3120.8259120780253,100.66874746840531,102.4214429627352
2018-03-23,11113.897411674083,100.2827010710236,3156.661390518292,100.50654072783583,102.64789505451665
2018-03-24,11164.887320974234,100.23835261414641,3131.540155022737,100.43007433518221,102.70399244334602
2018-03-25,11186.825752650599,100.1943263962518,3150.260641627296,100.32450143352025,103.48001687122529
2018-03-26,11223.120024878152,100.21584369424585,3136.9174768014464,100.35004053206481,104.38466428769784
2018-03-27,11612.937324027433,100.33697570856057,3141.009123742787,100.40285774528074,101.82390586190486
2018-03-28,11479.311570543281,100.24174812366644,3132.300003350896,100.53741064180443,101.85249287865389
2018-03-29,11568.669545708124,100.25733235910538,3129.9949080506976,100.6764809431359,102.58390872372864
2018-03-30,11373.50239746586,100.2841425177372,3144.771861082463,100.71418634207384,104.73827147576175
2018-03-31,11273.992065868184,100.31896241178676,3184.217828113202,100.56531158741991,103.4109232316829
2018-04-01,11266.823706059693,100.33894132848667,3183.5667895403135,100.69905200519304,106.30113872465304
2018-04-02,11256.40198558743,100.39556434255815,3199.3253787293015,100.56037665025538,108.42830586618847
2018-04-03,11397.519714537202,100.38685089493512,3206.829262420631,100.63803096986572,107.97334062949977
2018-04-04,11492.45274764694,100.4015241805295,3209.204715201,100.78568272389018,108.40969648190378
2018-04-05,11559.71932968658,100.33905960808264,3168.805221317628,100.82177012647556,108.68997788839087
2018-04-06,11766.753153290603,100.30337878565621,3200.964848880477,100.63684200245403,109.10478399298692
2018-04-07,11607.928217946932,100.32896150369017,3244.906426517924,100.75545360017149,109.23804661065513
2018-04-08,11439.636179129724,100.35510558548917,3216.7394783765944,100.72854471230454,109.10974251237724
2018-04-09,11596.87018829746,100.32750976130708,3150.6951606191988,100.6626714365947,109.89202897649423
2018-04-10,11938.36707379028,100.29228347647668,3130.357013700341,100.61375813597691,111.95202444384532
2018-04-11,11968.835553034087,100.28388370940324,3124.4600829417072,100.75413366636784,113.00079347819172
2018-04-12,12111.627560335484,100.43430036281046,3104.6412167753724,100.63067803177078,111.06803600271407
2018-04-13,12159.734366949102,100.53563108075535,3080.2561336432063,100.56103520807824,110.1922522067017
2018-04-14,12138.049441862471,100.53247448912616,3024.339404549487,100.73630841424539,111.63351674385017
2018-04-15,12425.432270643361,100.49027194015771,3008.7562825241002,100.86568782180656,113.26037207013249
2018-04-16,12297.658144755811,100.54638407868318,3025.6127113881575,100.87686315120351,114.28360072467808
2018-04-17,11948.947966467733,100.56125040294708,3031.8677752751732,100.9108336297107,113.41791068359163
2018-04-18,11963.106157403987,100.55283156902208,3011.792743293616,100.85196463476707,111.92012401900799
2018-04-19,11851.818669444234,100.52288546302105,3022.6577161716345,100.82900293322001,109.48870473388489
2018-04-20,11947.70796489918,100.54162083434875,3058.488435651778,100.79122151897329,110.50162782632472
2018-04-21,12031.392989089441,100.4616147077828,3078.0271981159494,100.78762738470024,109.62907129462896
2018-04-22,11971.41430967837,100.41699685753866,3109.2096013121345,100.69968899932763,110.95864356778102
2018-04-23,11890.003479936477,100.41978990014684,3117.2590075517583,100.66227626939796,110.71774696938093
2018-04-24,11710.432084211358,100.47760167521541,3100.6587947790995,100.69681407020477,109.7146464755844
2018-04-25,11715.887845741983,100.43165711735503,3088.1859439375653,100.7047181363238,111.69594029213107
2018-04-26,11572.214470083738,100.45007262157036,3079.003800307916,100.81721228202092,113.1149852983392
2018-04-27,11649.092656741053,100.5147585532009,3078.342059752974,101.04388982077282,113.82032491772887
2018-04-28,11635.91783737646,100.51537525369554,3021.8249718575926,101.07561788060646,113.24214702446294
2018-04-29,11421.041867163894,100.56583615564223,2974.183565492119,101.02776654481599,115.12568402249275
2018-04-30,11373.759735756244,100.54835196467694,2945.3875386615546,100.99068996039603,114.93290001925756
2018-05-01,11246.323714946971,100.5141600947135,2948.442774168481,101.03711237047015,113.1848765682314
2018-05-02,11370.793137356191,100.55525599342786,2971.117468768947,101.05357585448374,114.55818211756008
2018-05-03,11552.902839221219,100.54532319346711,2958.9404356993887,101.01727270477622,113.80141185944157
2018-05-04,11880.53069021098,100.64315398512035,2969.3020212284237,101.11591430658717,113.14059656571632
2018-05-05,11928.790760651887,100.661157664377,2967.5155449375075,101.05441667327045,114.57486100829915
2018-05-06,11782.844594174545,100.6447682915141,2978.184367740276,101.06193624582856,116.42688412084986
2018-05-07,11604.961822092086,100.6521007740414,2977.7429046875113,101.05952461153707,115.49946211631621
2018-05-08,11715.77273179591,100.61313234286278,2959.5912342796214,101.07884788508329,116.28454616505644
2018-05-09,11760.662922101867,100.6920399803596,2989.0148761327987,101.06566292149671,116.67665372374076
2018-05-10,11367.386169246198,100.74419752352135,2993.9359123878635,101.23438260418506,115.96694933227108
2018-05-11,11601.556582654674,100.84973471578023,2996.05442226297,101.39876840434127,115.48775718145511
2018-05-12,11746.488584149007,100.92371124882027,2995.4626084917086,101.40687079539835,115.72230063786327
2018-05-13,11675.514585809811,100.89727635633152,2993.342566824712,101.40724268526418,114.75723530867539
2018-05-14,11923.562293572924,100.84982845935924,3027.75315231271,101.44862819763006,115.1286114697796
2018-05-15,12136.210092078938,100.8438962237477,3002.7745670682543,101.43767919719768,113.36198683729913
2018-05-16,12002.13065103853,100.90818420754512,2988.6257031833484,101.50939370990353,115.4082538083973
2018-05-17,11971.848107357819,100.85739447987426,2957.9023807001668,101.45789124562776,115.19812076250757
2018-05-18,11946.752270317598,100.93316203154264,2987.920840624826,101.4874663126104,112.94735785021844
2018-05-19,11997.69611784594,100.91663209330514,3004.8873701520683,101.60878744831979,111.50680484961134
2018-05-20,11612.899120877559,100.92886237020657,3002.5629543330465,101.69469699017174,111.07679071745973
2018-05-21,11784.028426699133,100.8886525815613,2969.841878081423,101.7459980002217,110.35627144240317
2018-05-22,11545.45410879209,100.90145902602647,3000.538854388026,101.61636521342915,110.07656818484855
2018-05-23,11780.558431501997,100.97514005345552,2952.524216101121,101.53809655937856,108.36136142087881
2018-05-24,11615.258347620875,101.00137230999032,3004.8641957570712,101.61054751372382,111.07381785704591
2018-05-25,11343.360133623577,100.98864620018851,2990.1113437362314,101.67321527448227,112.09102371333871
2018-05-26,11112.770828782206,100.96028887169582,3025.363280850823,101.72325335909345,112.8691836083522
2018-05-27,11037.044226851134,100.96653353034998,3019.9036971833825,101.6814971238095,112.2796561199534
2018-05-28,11131.238217866388,101.01491607241222,3067.9133803012633,101.74299488089494,111.14440377933687
2018-05-29,11256.277665607899,100.98339682429257,3066.8722538975253,101.8210868830281,108.54078082530538
2018-05-30,11157.470476744216,100.99040635064017,3095.6312157273965,101.8210006010043,107.01083225850829
2018-05-31,11125.623048298869,101.00668321433062,3107.5219679785996,101.87883722745407,108.38164451656036
2018-06-01,11050.829372715229,101.02779103641409,3090.227406886355,101.70087463815217,107.51574555572303
2018-06-02,11061.080678500748,101.0467971078741,3058.6387999663707,101.76070597706945,106.51523542590077
2018-06-03,11129.331540318639,101.07270673608735,3088.688660226303,101.86142315540424,106.20751274352487
2018-06-04,11305.017648382653,101.05485578016486,3096.6193327677415,101.95101916410712,106.34930114840958
2018-06-05,11210.02760824851,101.07815050802294,3139.339510890011,101.95300924494838,105.47931955547611
2018-06-06,11143.152583080675,101.0528606284793,3129.3682980761346,101.97849236333363,105.3084013538661
2018-06-07,11072.61019094176,100.98616191751134,3095.7363728589075,101.8526892972166,102.87590592619789
2018-06-08,11099.909990600525,101.03035516918426,3097.0962531062833,101.6497851480728,104.62125458584248
2018-06-09,11184.57082843732,101.07475144460729,3076.4711373811824,101.83164361225792,106.01249940429399
2018-06-10,11342.397723655757,101.13018788114015,3105.4819188756674,101.74072698321437,105.04979818478739
2018-06-11,11260.547232824503,101.04020346362543,3105.141045658652,101.6555359990637,106.20124138849073
2018-06-12,11248.890248432352,101.08825380334765,3049.2411003696166,101.57909866293811,106.31033049512017
2018-06-13,11091.638235182172,101.05011345967627,3049.139018668313,101.49702860672382,105.73970260514717
2018-06-14,11072.272457700043,101.01968909125625,3066.354704323961,101.511240291676,106.61370971060656
2018-06-15,11109.734304841777,101.04300220907369,3085.9398071835944,101.61630484815475,105.44031580731466
2018-06-16,11301.644497947907,101.02596130072439,3110.1637658371524,101.4508637001275,103.82965267729536
2018-06-17,11355.178575350707,101.0036057796533,3102.904389776386,101.49699616127886,102.21925842583543
2018-06-18,11513.232944496604,100.95608117508179,3123.9952571426825,101.66711909754795,103.18850875987508
2018-06-19,11293.734487888398,101.07432469877482,3106.205695994319,101.74720591776128,104.28795588574253
2018-06-20,11273.472848710857,101.10851563313025,3100.406244362268,101.79463867895369,104.1356912842929
2018-06-21,11249.163927264617,101.04160608976913,3083.331519242582,101.88342371043392,103.45323013106291
2018-06-22,11299.560615900511,101.06975707947414,3112.2575279774683,101.67380806889344,104.0061904759594
2018-06-23,11197.873964154041,101.00301549310568,3118.73797577026,101.55587404946864,105.76215795060943
2018-06-24,11275.130095706601,100.97569330489038,3132.2466243358153,101.7232768776231,106.60620650096216
2018-06-25,11187.4619827925,101.00492888326757,3113.3605473122734,101.61041745069772,106.09205313638701
2018-06-26,10989.065240036294,101.03403346321892,3133.065981149444,101.58761932442926,105.12224535931499
2018-06-27,11050.077743989954,101.00757597124618,3138.2204561700296,101.56868819426771,105.38432218650071
2018-06-28,10982.86043115458,100.98031787080527,3127.075212086228,101.45648278660389,106.26525012749407
2018-06-29,10879.361886228011,101.03858788002435,3089.922555239792,101.5524317674674,105.32560648442482
2018-06-30,11115.497237192603,101.03380073548423,3089.9018085888893,101.56748106496903,106.26255079158375
2018-07-01,11290.231440755599,101.06009791070356,3082.0135200386185,101.54792337643687,106.93323413329229
2018-07-02,11653.564269803326,101.14586170056009,3074.0023865442477,101.64384889098058,106.26544941326465
2018-07-03,11702.280491441768,101.20749472467699,3062.6413590768184,101.76689137608308,105.65693936974327
2018-07-04,12020.22918371987,101.14443646434465,3055.945091883228,101.92908647970499,104.95460631455212
2018-07-05,12018.2769974739,101.15429576782138,3021.546973631568,102.00698077938215,104.6752310473433
2018-07-06,12133.637500765653,101.09798263795943,3019.9267133364306,102.00401209941369,106.36293858720997
2018-07-07,12041.356711613396,101.08503506345924,3064.871117109919,102.0419860158312,105.34880011996125
2018-07-08,12115.930528335793,101.0822034264839,3106.169670523837,101.91920354354686,106.98121263893914
2018-07-09,12306.137685926633,101.09135349888028,3135.1097287373987,101.74240267276686,107.55666771259168
2018-07-10,11933.894114234634,101.17928359807246,3115.0060616103083,101.64347394791336,108.93346870733073
2018-07-11,11905.805300336482,101.26459315384281,3129.065603961506,101.66443768626883,107.74899948016888
2018-07-12,11777.003586676916,101.26883596260406,3112.629478639096,101.66959876994675,106.31417000883177
2018-07-13,11594.307314581698,101.18399068256001,3047.643443070772,101.78672845419769,105.99400758731466
2018-07-14,11728.387308214831,101.1489839490818,3051.284358341981,101.62434968749261,106.74003211669368
2018-07-15,11322.124676644817,101.20290836171526,3008.0679908890197,101.71191681920916,108.70281635347075
2018-07-16,11079.710752863613,101.17429147941739,3022.153263257552,101.58378409421411,109.50034852748895
2018-07-17,10887.232578465682,101.10917696289386,3012.2938490300266,101.69515003915689,108.22957878054397
2018-07-18,10868.87122616266,101.15030072832606,2975.259162978969,101.72348272850981,109.79250163126775
2018-07-19,11052.570732674629,101.091618779011,2986.514157689182,101.77976232928789,110.1814535196129
2018-07-20,11032.679543670054,101.15363773785884,2965.120593818738,101.78562891604713,110.97674066498612
2018-07-21,11019.018351167875,101.13149978737948,2932.361803871671,101.64128629429912,109.98111433351187
2018-07-22,11056.46663844272,101.05684995734791,2912.8389810652316,101.74416445155181,109.68007200688707
2018-07-23,10966.276110749322,101.06022670340353,2883.875117524384,101.69289412394232,108.20464770110425
2018-07-24,10759.479012457978,101.05081399201006,2878.4977836880275,101.82278205222583,108.57233291906081
2018-07-25,10725.97092491793,101.02696364851973,2886.79640940928,101.84133244134362,109.67938391376822
2018-07-26,10683.502940108703,101.10440044143621,2841.3315598533095,101.65072760843321,109.9833834720951
2018-07-27,10937.228592119252,101.06322932013815,2852.3197170590593,101.78331341198175,110.20053099144792
2018-07-28,10852.169339035057,101.11945942454835,2842.537155661516,101.92827492968682,109.92573484767311
2018-07-29,10914.320349984062,101.1420003319291,2825.008154630143,101.9892686044477,109.50143560718074
2018-07-30,10512.03893566226,101.12453168271983,2831.3578767677786,102.054132088141,110.08530946403333
2018-07-31,10547.294836337986,101.12609408116647,2856.4665087840767,101.92147931785316,108.82068406208444
2018-08-01,10839.016526318763,101.12417809085504,2828.9606418470994,101.81228286633277,108.8840438724077
2018-08-02,11044.39831456133,101.14057884045475,2878.505837982256,101.95151607956626,107.60221915139181
2018-08-03,11283.45894972221,101.14453932603935,2895.151923003538,102.03544338025057,105.85027495902621
2018-08-04,11446.737574337956,101.17554563496849,2905.010921924323,102.40250004377761,104.13029225490767
2018-08-05,11302.185802560485,101.18553057092534,2894.853175110046,102.37513825758958,105.79912706758542
2018-08-06,11526.894154773123,101.17694341058636,2903.9371391524232,102.3507879618561,104.63449775964284
2018-08-07,11674.415711945378,101.1641576982295,2909.7269874427893,102.27221412657738,106.0188129702417
2018-08-08,11821.279329747591,101.28665856463375,2966.0146883085845,102.40302278301674,105.4914981556848
2018-08-09,12232.198611999203,101.24936492049416,2953.290587787492,102.4483164728112,105.65892509999647
2018-08-10,12210.084945865501,101.35191380118076,2938.280906959188,102.5421962031099,103.92590704370838
2018-08-11,12018.979123294257,101.29767516033178,2922.5690589973256,102.53719626761075,105.21403997141654
2018-08-12,11865.71755072741,101.2908534358722,2890.5457757721365,102.40498243281647,104.9394383528242
2018-08-13,11606.523812553654,101.30113728952095,2898.2866528887644,102.38213421876979,104.25356107649067
2018-08-14,11609.067013521959,101.29932293234181,2867.223067705535,102.44625332079634,105.49428388823887
2018-08-15,11780.968242407009,101.36736286660525,2901.583609590379,102.49922991348639,106.02574011766131
2018-08-16,11818.703290446203,101.37155148324342,2912.0410201793616,102.51425538739785,104.7217300229831
2018-08-17,11957.038767689975,101.40466866785309,2910.965405541467,102.62695089709224,105.27178545410653
2018-08-18,11915.562810263915,101.49067889014061,2915.5495573636704,102.68736609970374,107.29381972958798
2018-08-19,12037.14703823012,101.44751531240132,2909.7271319727315,102.79035083701005,107.11612272461626
2018-08-20,12050.680343685472,101.50760455050963,2952.4428393311837,102.79777736068262,105.37758058370362
2018-08-21,11934.41725999487,101.51747551188421,2969.8254371567086,102.61151799581877,105.17497626626238
2018-08-22,11913.3864755257,101.57278311350414,2937.2093510983404,102.60503103111105,105.03823010955117
2018-08-23,12034.451518917107,101.54937689533459,2903.3308214659764,102.58494475699827,105.81057900529183
2018-08-24,12111.78977425508,101.52849631581678,2893.0881775566245,102.66520674752515,104.34717876978493
2018-08-25,12086.184650029358,101.50405726347265,2916.3123655779928,102.65528798460852,104.3505421988307
2018-08-26,12167.919202040926,101.43771320981801,2883.87689308762,102.60267634934587,105.69702325852442
2018-08-27,12157.17088911284,101.4269546052065,2869.323495497004,102.65413744108392,105.67854887442441
2018-08-28,12113.494256119871,101.4294736062075,2884.47145079386,102.5831463277338,105.55145325306229
2018-08-29,11871.815849423676,101.33480183763439,2877.956806610192,102.70183109284491,105.68977566593402
2018-08-30,11764.783765044636,101.32158206107106,2888.671338849235,102.97266144372472,103.95145874899161
2018-08-31,11885.45042346552,101.44621914281201,2898.03460491196,102.98429304692648,105.32646812851432
2018-09-01,11834.12103756323,101.55066707997167,2908.9627659981147,103.19678229552187,106.75331730866084
2018-09-02,11842.985409168641,101.6667902490936,2907.456989258437,103.28219238047375,107.3237030906028
2018-09-03,11838.22567507117,101.66218765772098,2875.551466034523,103.23292468232145,107.34420951787102
2018-09-04,11901.532778384482,101.69452926188293,2868.3255482937766,103.3729974273543,106.13077120058355
2018-09-05,11696.741709820479,101.6586822438854,2886.5514969570404,103.46815151912301,106.42749667767052
2018-09-06,11663.47114524719,101.59568076483491,2914.2233462264644,103.52353574513906,105.58292983994963
2018-09-07,11628.79485381827,101.64917386877481,2875.6628159748843,103.44957165676036,106.019217524488
2018-09-08,11600.029119965911,101.64743967545542,2897.9526153537895,103.63247878772734,106.76091749310366
2018-09-09,11475.509722444842,101.69330791390469,2929.5519634177804,103.60165169976204,107.38212247334266
2018-09-10,11336.20944752762,101.73974297603469,2900.323645086898,103.66405066551991,108.07101621359485
2018-09-11,11334.998026436482,101.75411273408021,2917.613082302104,103.52488286435177,107.30915270924004
2018-09-12,11317.193209216006,101.77671202729086,2938.1498442970683,103.79130563409979,107.91908549236022
2018-09-13,11133.062948557423,101.78584586830216,2954.902920167361,104.04280785826869,110.42373864500908
2018-09-14,11063.923020511578,101.78825483192873,2924.281295358558,104.02248997394321,112.50906652951959
2018-09-15,11070.484903386725,101.77964372195524,2938.6663348196603,103.93286732541155,111.79701759991183
2018-09-16,10916.473887720087,101.76299905451897,2953.570709993666,103.930906538833,110.33352636652995
2018-09-17,10915.758270533735,101.74152090814891,2953.6152595455383,103.99116246424946,113.30897178810302
2018-09-18,10867.211733923457,101.7119736642642,3027.412641387106,104.18039730408756,114.10253432954897
2018-09-19,10755.881710929774,101.70971633114743,3002.750072605137,104.22010384920827,113.35528040257246
2018-09-20,10563.006760759077,101.71987345171769,3027.0614207576646,104.19662109559265,113.82371920630166
2018-09-21,10651.544290284992,101.65626130264205,3030.8747865923992,104.2708614320822,114.93717617505285
2018-09-22,10778.102769626761,101.67458631439763,3019.035640600266,104.37219774063423,113.11643487579188
2018-09-23,10504.268769342782,101.618721531509,3030.9656880439506,104.38005470601851,113.12123571353668
2018-09-24,10653.771596375835,101.65422278602277,3013.7655239697024,104.37034708580858,112.94259749936165
2018-09-25,10633.485927945334,101.64540168318446,2987.342770202274,104.31676588306341,112.24639761624104
2018-09-26,10631.168369688092,101.69368838202101,2964.6926787494986,104.27918359541333,112.11200756345556
2018-09-27,10693.016700387378,101.71432675485858,2946.7487442231777,104.21569272118735,112.23233249970619
2018-09-28,11068.0904853684,101.75555949653658,2938.051929541323,104.3552374705112,112.29995672761152
2018-09-29,11224.942518232576,101.75847066390197,2892.5448581543665,104.3882469486403,112.19860044673239
2018-09-30,11124.114663400493,101.65538763717731,2908.647095672705,104.3591423518882,111.91885497090212
2018-10-01,11381.2821968587,101.72942009106244,2915.0199882939255,104.19427135475584,112.96845662328533
2018-10-02,11418.389208671368,101.77125219078522,2925.9981058837734,104.3257717543102,114.17291963157915
2018-10-03,11503.822410632927,101.7576769894822,2904.42255572039,104.28753856165561,113.19871352661802
2018-10-04,11558.54919093306,101.81578242776854,2929.8208583323812,104.22801977130486,114.69637662841869
2018-10-05,11514.351066329138,101.8169657293398,2976.079652231036,104.27056716142238,116.92875967104001
2018-10-06,11436.892475538718,101.78667023689113,2987.0250052776655,104.27192359275864,117.36603963030579
2018-10-07,11440.238412556988,101.8324821055517,2997.6756406514764,104.25692011518966,117.56568972134087
2018-10-08,11513.76727686326,101.80079637937057,2965.6044279511552,104.3018620069038,117.3259965664016
2018-10-09,11347.982794469608,101.7646228570794,2957.175964417072,104.22090793992386,118.69055877843712
2018-10-10,11323.422757148035,101.75344975420444,2974.8534044252046,104.45207533691905,119.89267203394368
2018-10-11,11302.116314976585,101.69321531205159,2994.0673579433833,104.509915457514,119.50362355160296
2018-10-12,11295.337748577467,101.78971173394147,3008.2786568862175,104.51172586218954,121.47931017305292
2018-10-13,11191.430037226624,101.6509198203969,3011.1250547983113,104.49165951412462,122.38205472332632
2018-10-14,11471.997723699733,101.68520144264838,2988.847578083503,104.52322354914274,121.14508258879198
2018-10-15,11379.421807819306,101.59000523774897,2987.514256932805,104.5059113407767,120.6868087029808
2018-10-16,11649.490661928821,101.5104883427208,3010.8525554134985,104.52825809077554,122.04171635959716
2018-10-17,11816.46569477789,101.50951204074458,3006.478443856556,104.36825459242495,120.98304587009572
2018-10-18,11858.181162492563,101.5733978965155,3007.781030375767,104.4170539988355,122.12307884164305
2018-10-19,11809.112207691891,101.61570758347887,3034.474650181909,104.221772201721,122.22813723418534
2018-10-20,11598.282152177364,101.5975011903164,3014.318476371419,104.07688708001966,121.18970665338949
2018-10-21,11621.071015365784,101.65913200723965,3081.496362987574,104.1411860554766,123.03915268201897
